video_file,frame_number,timestamp_seconds,class_id,class_name,confidence,bbox_x1,bbox_y1,bbox_x2,bbox_y2,bbox_width,bbox_height,latitude,longitude,elevation,gps_time
downloaded_videos/0092_Bill_Williams_Rd_0.mp4,2788,93.026267,2,alligator_crack,0.31159713864326477,561,274,728,642,167,368,34.16536330221221,-86.55019883982092,242.939503902181,2016-10-18T19:49:18.026267Z
downloaded_videos/0092_Bill_Williams_Rd_0.mp4,2796,93.2932,2,alligator_crack,0.43923309445381165,200,495,519,648,319,153,34.165347304735334,-86.55019969003648,243.2352664916992,2016-10-18T19:49:18.293200Z
downloaded_videos/0092_Bill_Williams_Rd_0.mp4,2797,93.326567,2,alligator_crack,0.3978988826274872,164,520,500,648,336,128,34.16534530505072,-86.55019979631342,243.272236815389,2016-10-18T19:49:18.326567Z
downloaded_videos/0092_Bill_Williams_Rd_0.mp4,2798,93.359933,2,alligator_crack,0.396736741065979,584,308,750,646,166,338,34.165343305366115,-86.55019990259036,243.30920713907878,2016-10-18T19:49:18.359933Z
downloaded_videos/0092_Bill_Williams_Rd_0.mp4,2798,93.359933,2,alligator_crack,0.34992796182632446,173,537,495,648,322,111,34.165343305366115,-86.55019990259036,243.30920713907878,2016-10-18T19:49:18.359933Z
downloaded_videos/0092_Bill_Williams_Rd_0.mp4,2799,93.3933,2,alligator_crack,0.41999903321266174,564,324,754,645,190,321,34.1653413056815,-86.55020000886731,243.34617746276854,2016-10-18T19:49:18.393300Z
downloaded_videos/0092_Bill_Williams_Rd_0.mp4,2800,93.426667,2,alligator_crack,0.46140018105506897,584,328,762,645,178,317,34.165339305996895,-86.55020011514425,243.38314778645832,2016-10-18T19:49:18.426667Z
downloaded_videos/0092_Bill_Williams_Rd_0.mp4,2800,93.426667,2,alligator_crack,0.30856138467788696,146,610,426,648,280,38,34.165339305996895,-86.55020011514425,243.38314778645832,2016-10-18T19:49:18.426667Z
downloaded_videos/0092_Bill_Williams_Rd_0.mp4,2809,93.726967,2,alligator_crack,0.4126666188240051,548,464,734,648,186,184,34.16532130883541,-86.55020107163675,243.71588069966634,2016-10-18T19:49:18.726967Z
downloaded_videos/0092_Bill_Williams_Rd_0.mp4,2815,93.927167,2,alligator_crack,0.5139033794403076,512,531,718,648,206,117,34.16530931072775,-86.55020170929842,243.937702641805,2016-10-18T19:49:18.927167Z
downloaded_videos/0092_Bill_Williams_Rd_0.mp4,2816,93.960533,2,alligator_crack,0.38024190068244934,497,585,710,648,213,63,34.165307311043144,-86.55020181557536,243.9746729654948,2016-10-18T19:49:18.960533Z
downloaded_videos/0092_Bill_Williams_Rd_0.mp4,2816,93.960533,2,alligator_crack,0.319623202085495,497,564,710,648,213,84,34.165307311043144,-86.55020181557536,243.9746729654948,2016-10-18T19:49:18.960533Z
downloaded_videos/0092_Bill_Williams_Rd_0.mp4,2819,94.060633,2,alligator_crack,0.39542484283447266,978,431,1151,648,173,217,34.16530147970281,-86.55020168717019,244.02941280059815,2016-10-18T19:49:19.060633Z
downloaded_videos/0092_Bill_Williams_Rd_0.mp4,2821,94.127367,2,alligator_crack,0.3851701319217682,1025,454,1152,647,127,193,34.16529766491987,-86.55020140749403,244.04153123016357,2016-10-18T19:49:19.127367Z
downloaded_videos/0092_Bill_Williams_Rd_0.mp4,2822,94.160733,2,alligator_crack,0.548165500164032,1053,462,1153,647,100,185,34.1652957575284,-86.55020126765594,244.04759044494628,2016-10-18T19:49:19.160733Z
downloaded_videos/0092_Bill_Williams_Rd_0.mp4,2823,94.1941,2,alligator_crack,0.7647559642791748,1069,475,1154,647,85,172,34.16529385013692,-86.55020112781786,244.05364965972902,2016-10-18T19:49:19.194100Z
downloaded_videos/0092_Bill_Williams_Rd_0.mp4,2824,94.227467,2,alligator_crack,0.4891715347766876,1094,522,1152,647,58,125,34.16529194274545,-86.55020098797976,244.05970887451173,2016-10-18T19:49:19.227467Z
downloaded_videos/0092_Bill_Williams_Rd_0.mp4,2827,94.327567,2,alligator_crack,0.4832494854927063,543,490,720,646,177,156,34.165286220571026,-86.55020056846551,244.07788651885986,2016-10-18T19:49:19.327567Z
downloaded_videos/0092_Bill_Williams_Rd_0.mp4,2828,94.360933,2,alligator_crack,0.4529285430908203,527,525,717,648,190,123,34.165284313179555,-86.55020042862743,244.08394573364257,2016-10-18T19:49:19.360933Z
downloaded_videos/0092_Bill_Williams_Rd_0.mp4,2829,94.3943,2,alligator_crack,0.45862042903900146,539,540,717,648,178,108,34.165282405788076,-86.55020028878934,244.0900049484253,2016-10-18T19:49:19.394300Z
downloaded_videos/0092_Bill_Williams_Rd_0.mp4,2830,94.427667,2,alligator_crack,0.41924118995666504,549,568,730,648,181,80,34.165280498396605,-86.55020014895126,244.096064163208,2016-10-18T19:49:19.427667Z
downloaded_videos/0092_Bill_Williams_Rd_0.mp4,2831,94.461033,2,alligator_crack,0.4761764407157898,567,590,755,648,188,58,34.16527859100513,-86.55020000911318,244.10212337799072,2016-10-18T19:49:19.461033Z
downloaded_videos/0092_Bill_Williams_Rd_0.mp4,2833,94.527767,2,alligator_crack,0.5035756230354309,561,504,723,647,162,143,34.165274776222184,-86.55019972943701,244.11424180755614,2016-10-18T19:49:19.527767Z
downloaded_videos/0092_Bill_Williams_Rd_0.mp4,2837,94.661233,2,alligator_crack,0.4696884751319885,549,542,721,648,172,106,34.16526714665629,-86.55019917008467,244.138478666687,2016-10-18T19:49:19.661233Z
downloaded_videos/0092_Bill_Williams_Rd_0.mp4,2838,94.6946,2,alligator_crack,0.4560754597187042,568,543,718,648,150,105,34.16526523926482,-86.55019903024659,244.14453788146972,2016-10-18T19:49:19.694600Z
downloaded_videos/0092_Bill_Williams_Rd_0.mp4,2929,97.730967,1,patches,0.3413752317428589,189,486,353,580,164,94,34.165089631143026,-86.55020017215516,245.21802084299725,2016-10-18T19:49:22.730967Z
downloaded_videos/0092_Bill_Williams_Rd_0.mp4,2934,97.8978,2,alligator_crack,0.3226073980331421,618,319,810,642,192,323,34.165079017432404,-86.55020080142654,245.34227776794435,2016-10-18T19:49:22.897800Z
downloaded_videos/0092_Bill_Williams_Rd_0.mp4,2935,97.931167,2,alligator_crack,0.5113247632980347,610,314,796,642,186,328,34.16507689469028,-86.55020092728083,245.36712915293376,2016-10-18T19:49:22.931167Z
downloaded_videos/0092_Bill_Williams_Rd_0.mp4,2935,97.931167,2,alligator_crack,0.32627806067466736,1070,582,1152,648,82,66,34.16507689469028,-86.55020092728083,245.36712915293376,2016-10-18T19:49:22.931167Z
downloaded_videos/0092_Bill_Williams_Rd_0.mp4,2937,97.9979,2,alligator_crack,0.33863362669944763,614,319,797,644,183,325,34.16507264920603,-86.55020117898937,245.4168319229126,2016-10-18T19:49:22.997900Z
downloaded_videos/0092_Bill_Williams_Rd_0.mp4,2938,98.031267,2,alligator_crack,0.39671894907951355,618,329,803,643,185,314,34.1650704190135,-86.55020128387771,245.42464971110027,2016-10-18T19:49:23.031267Z
downloaded_videos/0092_Bill_Williams_Rd_0.mp4,2939,98.064633,2,alligator_crack,0.6318604946136475,605,338,800,645,195,307,34.16506818160415,-86.5502013873579,245.43132345174155,2016-10-18T19:49:23.064633Z
downloaded_videos/0092_Bill_Williams_Rd_0.mp4,2940,98.098,2,alligator_crack,0.5728883147239685,604,333,810,646,206,313,34.165065944194794,-86.55020149083808,245.43799719238282,2016-10-18T19:49:23.098000Z
downloaded_videos/0092_Bill_Williams_Rd_0.mp4,2941,98.131367,2,alligator_crack,0.7584447264671326,596,331,799,648,203,317,34.16506370678544,-86.55020159431827,245.4446709330241,2016-10-18T19:49:23.131367Z
downloaded_videos/0092_Bill_Williams_Rd_0.mp4,2942,98.164733,2,alligator_crack,0.68808513879776,587,348,808,647,221,299,34.165061469376084,-86.55020169779844,245.45134467366537,2016-10-18T19:49:23.164733Z
downloaded_videos/0092_Bill_Williams_Rd_0.mp4,2943,98.1981,2,alligator_crack,0.6872281432151794,596,334,810,648,214,314,34.16505923196674,-86.55020180127863,245.45801841430665,2016-10-18T19:49:23.198100Z
downloaded_videos/0092_Bill_Williams_Rd_0.mp4,2944,98.231467,2,alligator_crack,0.6975744962692261,601,336,814,648,213,312,34.16505699455738,-86.55020190475881,245.46469215494793,2016-10-18T19:49:23.231467Z
downloaded_videos/0092_Bill_Williams_Rd_0.mp4,2946,98.2982,2,alligator_crack,0.3050573170185089,552,358,804,647,252,289,34.16505251973867,-86.55020211171917,245.47803963623048,2016-10-18T19:49:23.298200Z
downloaded_videos/0092_Bill_Williams_Rd_0.mp4,2948,98.364933,2,alligator_crack,0.35687872767448425,555,367,791,647,236,280,34.16504804491997,-86.55020231867954,245.49138711751303,2016-10-18T19:49:23.364933Z
downloaded_videos/0092_Bill_Williams_Rd_0.mp4,2949,98.3983,2,alligator_crack,0.33851534128189087,577,371,793,647,216,276,34.165045807510616,-86.55020242215973,245.4980608581543,2016-10-18T19:49:23.398300Z
downloaded_videos/0092_Bill_Williams_Rd_0.mp4,2950,98.431667,2,alligator_crack,0.4953007698059082,563,377,781,647,218,270,34.16504357010126,-86.5502025256399,245.50473459879558,2016-10-18T19:49:23.431667Z
downloaded_videos/0092_Bill_Williams_Rd_0.mp4,2951,98.465033,2,alligator_crack,0.7198754549026489,550,382,763,647,213,265,34.16504133269191,-86.5502026291201,245.51140833943685,2016-10-18T19:49:23.465033Z
downloaded_videos/0092_Bill_Williams_Rd_0.mp4,2952,98.4984,2,alligator_crack,0.7039062976837158,542,394,753,647,211,253,34.16503909528255,-86.55020273260027,245.51808208007813,2016-10-18T19:49:23.498400Z
downloaded_videos/0092_Bill_Williams_Rd_0.mp4,2953,98.531767,2,alligator_crack,0.7799440622329712,538,401,758,647,220,246,34.165036857873204,-86.55020283608046,245.5247558207194,2016-10-18T19:49:23.531767Z
downloaded_videos/0092_Bill_Williams_Rd_0.mp4,2954,98.565133,2,alligator_crack,0.7277330160140991,534,392,757,648,223,256,34.16503462046385,-86.55020293956063,245.53142956136068,2016-10-18T19:49:23.565133Z
downloaded_videos/0092_Bill_Williams_Rd_0.mp4,2955,98.5985,2,alligator_crack,0.7330571413040161,522,410,760,647,238,237,34.165032383054495,-86.55020304304082,245.53810330200196,2016-10-18T19:49:23.598500Z
downloaded_videos/0092_Bill_Williams_Rd_0.mp4,2956,98.631867,2,alligator_crack,0.7214009761810303,528,434,767,648,239,214,34.16503014564514,-86.550203146521,245.54477704264323,2016-10-18T19:49:23.631867Z
downloaded_videos/0092_Bill_Williams_Rd_0.mp4,2957,98.665233,2,alligator_crack,0.4886115491390228,525,431,767,647,242,216,34.165027908235786,-86.55020325000119,245.5514507832845,2016-10-18T19:49:23.665233Z
downloaded_videos/0092_Bill_Williams_Rd_0.mp4,2958,98.6986,2,alligator_crack,0.3911994397640228,530,444,763,647,233,203,34.16502567082644,-86.55020335348136,245.55812452392578,2016-10-18T19:49:23.698600Z
downloaded_videos/0092_Bill_Williams_Rd_0.mp4,2959,98.731967,2,alligator_crack,0.4059754014015198,538,468,765,647,227,179,34.16502343341708,-86.55020345696155,245.56479826456706,2016-10-18T19:49:23.731967Z
downloaded_videos/0092_Bill_Williams_Rd_0.mp4,2960,98.765333,2,alligator_crack,0.3191385269165039,517,481,755,647,238,166,34.16502119600773,-86.55020356044173,245.57147200520834,2016-10-18T19:49:23.765333Z
downloaded_videos/0092_Bill_Williams_Rd_0.mp4,2961,98.7987,2,alligator_crack,0.44072890281677246,485,475,740,647,255,172,34.165018958598374,-86.55020366392192,245.5781457458496,2016-10-18T19:49:23.798700Z
downloaded_videos/0092_Bill_Williams_Rd_0.mp4,2967,98.9989,2,alligator_crack,0.44543716311454773,513,481,732,648,219,167,34.16500553414225,-86.55020428480302,245.61818818969726,2016-10-18T19:49:23.998900Z
downloaded_videos/0092_Bill_Williams_Rd_0.mp4,2968,99.032267,2,alligator_crack,0.4919567406177521,525,479,742,647,217,168,34.16500314257294,-86.5502045667842,245.62426766357422,2016-10-18T19:49:24.032267Z
downloaded_videos/0092_Bill_Williams_Rd_0.mp4,2969,99.065633,2,alligator_crack,0.5390387773513794,541,527,753,647,212,120,34.165000745748166,-86.55020485485066,245.63032687835693,2016-10-18T19:49:24.065633Z
downloaded_videos/0092_Bill_Williams_Rd_0.mp4,2971,99.132367,2,alligator_crack,0.35821086168289185,523,567,703,648,180,81,34.16499595209863,-86.55020543098357,245.64244530792237,2016-10-18T19:49:24.132367Z
downloaded_videos/0092_Bill_Williams_Rd_0.mp4,3003,100.2001,2,alligator_crack,0.405453085899353,588,564,754,648,166,84,34.16491806288064,-86.55021414594445,245.81104983215332,2016-10-18T19:49:25.200100Z
downloaded_videos/0092_Bill_Williams_Rd_0.mp4,3013,100.533767,2,alligator_crack,0.3183329701423645,584,485,809,647,225,162,34.164892108932136,-86.55021618758049,245.8294703338623,2016-10-18T19:49:25.533767Z
downloaded_videos/0092_Bill_Williams_Rd_0.mp4,3071,102.469033,2,alligator_crack,0.3120006322860718,650,358,820,645,170,287,34.16473296039551,-86.5502240650747,246.4086250946045,2016-10-18T19:49:27.469033Z
downloaded_videos/0092_Bill_Williams_Rd_0.mp4,3072,102.5024,2,alligator_crack,0.4527805745601654,647,326,828,645,181,319,34.16472998464108,-86.55022416016459,246.40923911132813,2016-10-18T19:49:27.502400Z
downloaded_videos/0092_Bill_Williams_Rd_0.mp4,3083,102.869433,2,alligator_crack,0.6199145913124084,675,426,848,648,173,222,34.16469725134224,-86.55022520615347,246.41599329528808,2016-10-18T19:49:27.869433Z
downloaded_videos/0092_Bill_Williams_Rd_0.mp4,3084,102.9028,2,alligator_crack,0.6372286677360535,689,442,855,647,166,205,34.1646942755878,-86.55022530124336,246.4166073120117,2016-10-18T19:49:27.902800Z
downloaded_videos/0092_Bill_Williams_Rd_0.mp4,3085,102.936167,2,alligator_crack,0.41779524087905884,687,456,862,647,175,191,34.16469129983336,-86.55022539633326,246.41722132873537,2016-10-18T19:49:27.936167Z
downloaded_videos/0092_Bill_Williams_Rd_0.mp4,3086,102.969533,2,alligator_crack,0.4496415853500366,675,484,849,648,174,164,34.16468832407892,-86.55022549142316,246.417835345459,2016-10-18T19:49:27.969533Z
downloaded_videos/0092_Bill_Williams_Rd_0.mp4,3087,103.0029,2,alligator_crack,0.35496222972869873,687,513,839,648,152,135,34.16468534686603,-86.55022559380531,246.41892266540526,2016-10-18T19:49:28.002900Z
downloaded_videos/0092_Bill_Williams_Rd_0.mp4,3088,103.036267,2,alligator_crack,0.4202985167503357,695,533,801,594,106,61,34.16468235433101,-86.55022577279806,246.4249823893229,2016-10-18T19:49:28.036267Z
downloaded_videos/0092_Bill_Williams_Rd_0.mp4,3089,103.069633,2,alligator_crack,0.47207358479499817,692,564,811,641,119,77,34.164679361796004,-86.55022595179081,246.43104211324055,2016-10-18T19:49:28.069633Z
downloaded_videos/0092_Bill_Williams_Rd_0.mp4,3090,103.103,2,alligator_crack,0.5003730058670044,706,609,829,648,123,39,34.164676369260995,-86.55022613078356,246.4371018371582,2016-10-18T19:49:28.103000Z
downloaded_videos/0092_Bill_Williams_Rd_0.mp4,3121,104.137367,2,alligator_crack,0.6448124051094055,659,546,792,616,133,70,34.16458459087461,-86.55023170258663,246.60253393859864,2016-10-18T19:49:29.137367Z
downloaded_videos/0092_Bill_Williams_Rd_0.mp4,3122,104.170733,2,alligator_crack,0.407879501581192,666,587,804,648,138,61,34.16458183886111,-86.55023188717291,246.60314795532227,2016-10-18T19:49:29.170733Z
downloaded_videos/0092_Bill_Williams_Rd_0.mp4,3124,104.237467,2,alligator_crack,0.31969699263572693,609,601,739,648,130,47,34.1645763348341,-86.55023225634545,246.60437598876953,2016-10-18T19:49:29.237467Z
downloaded_videos/0092_Bill_Williams_Rd_0.mp4,3126,104.3042,2,alligator_crack,0.381693571805954,650,339,755,416,105,77,34.16457083080709,-86.55023262551799,246.6056040222168,2016-10-18T19:49:29.304200Z
downloaded_videos/0092_Bill_Williams_Rd_0.mp4,3128,104.370933,2,alligator_crack,0.35022759437561035,657,362,752,438,95,76,34.16456532678008,-86.55023299469053,246.60683205566406,2016-10-18T19:49:29.370933Z
downloaded_videos/0092_Bill_Williams_Rd_0.mp4,3128,104.370933,2,alligator_crack,0.30266550183296204,1089,577,1151,647,62,70,34.16456532678008,-86.55023299469053,246.60683205566406,2016-10-18T19:49:29.370933Z
downloaded_videos/0092_Bill_Williams_Rd_0.mp4,3130,104.437667,2,alligator_crack,0.46125268936157227,652,387,763,477,111,90,34.16455982275307,-86.55023336386309,246.60806008911132,2016-10-18T19:49:29.437667Z
downloaded_videos/0092_Bill_Williams_Rd_0.mp4,3132,104.5044,2,alligator_crack,0.3345768451690674,646,426,782,529,136,103,34.16455431872606,-86.55023373303563,246.60928812255858,2016-10-18T19:49:29.504400Z
downloaded_videos/0092_Bill_Williams_Rd_0.mp4,3133,104.537767,2,alligator_crack,0.43117305636405945,650,451,776,564,126,113,34.16455156671256,-86.5502339176219,246.60990213928224,2016-10-18T19:49:29.537767Z
downloaded_videos/0092_Bill_Williams_Rd_0.mp4,3147,105.0049,2,alligator_crack,0.3990927040576935,693,607,845,648,152,41,34.16451306193415,-86.55023650429398,246.6192980178833,2016-10-18T19:49:30.004900Z
downloaded_videos/0092_Bill_Williams_Rd_0.mp4,3167,105.672233,1,patches,0.4069136679172516,968,405,1059,471,91,66,34.16446120997239,-86.55024053163082,246.7404823135376,2016-10-18T19:49:30.672233Z
downloaded_videos/0092_Bill_Williams_Rd_0.mp4,3168,105.7056,1,patches,0.37492480874061584,984,418,1080,492,96,74,34.1644586173743,-86.55024073299765,246.7465415283203,2016-10-18T19:49:30.705600Z
downloaded_videos/0092_Bill_Williams_Rd_0.mp4,3169,105.738967,1,patches,0.3248366713523865,991,443,1102,509,111,66,34.164456024776214,-86.5502409343645,246.75260074310302,2016-10-18T19:49:30.738967Z
downloaded_videos/0092_Bill_Williams_Rd_0.mp4,3171,105.8057,1,patches,0.39020678400993347,1034,489,1150,562,116,73,34.164450839580034,-86.55024133709819,246.76471917266846,2016-10-18T19:49:30.805700Z
downloaded_videos/0092_Bill_Williams_Rd_0.mp4,3172,105.839067,1,patches,0.5082104802131653,1056,512,1152,586,96,74,34.16444824698195,-86.55024153846502,246.77077838745117,2016-10-18T19:49:30.839067Z
downloaded_videos/0092_Bill_Williams_Rd_0.mp4,3174,105.9058,1,patches,0.3243800103664398,1040,500,1152,645,112,145,34.164443061785775,-86.5502419411987,246.7828968170166,2016-10-18T19:49:30.905800Z
downloaded_videos/0092_Bill_Williams_Rd_0.mp4,3180,106.106,2,alligator_crack,0.38262173533439636,540,565,871,648,331,83,34.16442820809782,-86.55024279400706,246.79805242919923,2016-10-18T19:49:31.106000Z
downloaded_videos/0092_Bill_Williams_Rd_0.mp4,3221,107.474033,2,alligator_crack,0.3076099753379822,1016,304,1152,440,136,136,34.16433840036113,-86.55024701962061,246.67807252349854,2016-10-18T19:49:32.474033Z
downloaded_videos/0092_Bill_Williams_Rd_0.mp4,3323,110.877433,2,alligator_crack,0.30316081643104553,1017,353,1152,635,135,282,34.164228347366674,-86.55024905948248,246.95548504943847,2016-10-18T19:49:35.877433Z
downloaded_videos/0092_Bill_Williams_Rd_0.mp4,3324,110.9108,2,alligator_crack,0.34570637345314026,1022,357,1152,636,130,279,34.16422769292444,-86.55024907905981,246.9676034790039,2016-10-18T19:49:35.910800Z
downloaded_videos/0092_Bill_Williams_Rd_0.mp4,3324,110.9108,2,alligator_crack,0.3112034201622009,1020,348,1152,550,132,202,34.16422769292444,-86.55024907905981,246.9676034790039,2016-10-18T19:49:35.910800Z
downloaded_videos/0092_Bill_Williams_Rd_0.mp4,3367,112.345567,2,alligator_crack,0.3175492584705353,129,519,371,647,242,128,34.16419725879561,-86.5502402473418,247.0,2016-10-18T19:49:37.345567Z
downloaded_videos/0092_Bill_Williams_Rd_0.mp4,3369,112.4123,2,alligator_crack,0.40232914686203003,128,524,382,648,254,124,34.16419532903004,-86.5502397942664,247.0,2016-10-18T19:49:37.412300Z
downloaded_videos/0092_Bill_Williams_Rd_0.mp4,3369,112.4123,2,alligator_crack,0.3387315273284912,127,525,400,648,273,123,34.16419532903004,-86.5502397942664,247.0,2016-10-18T19:49:37.412300Z
downloaded_videos/0092_Bill_Williams_Rd_0.mp4,3378,112.7126,2,alligator_crack,0.33221635222435,128,572,317,648,189,76,34.16418664508499,-86.55023775542713,247.0,2016-10-18T19:49:37.712600Z
